,mmsi,latitude,longitude,speed,heading,course,rot,draught,geo_index,point
9731,413776663,22.359772,114.11341,0.0,511.0,330.7,,,3176,POINT(114.11341 22.359772)
9733,413776663,22.359863,114.11343,0.0,511.0,12.9,,,3176,POINT(114.11343 22.359863)
9735,413776663,22.359882,114.1134,0.0,511.0,78.3,,,3176,POINT(114.1134 22.359882)
9744,413776663,22.359816,114.11342,0.0,0.0,0.0,,,3176,POINT(114.11342 22.359816)
9745,413776663,22.359823,114.11343,0.0,0.0,0.0,,,3176,POINT(114.11343 22.359823)
9746,413776663,22.359901,114.11339,0.0,511.0,14.1,,,3176,POINT(114.11339 22.359901)
9761,413776663,22.359886,114.113365,0.0,511.0,36.4,,,3176,POINT(114.113365 22.359886)
9765,413776663,22.359861,114.11335,0.0,511.0,290.0,,,3176,POINT(114.11335 22.359861)
9769,413776663,22.35988,114.1134,0.0,511.0,153.4,,,3176,POINT(114.1134 22.35988)
9772,413776663,22.359821,114.11342,0.0,511.0,45.0,,,3176,POINT(114.11342 22.359821)
9773,413776663,22.359783,114.11326,0.0,511.0,67.8,,,3176,POINT(114.11326 22.359783)
9774,413776663,22.35982,114.1134,0.0,511.0,67.1,,,3176,POINT(114.1134 22.35982)
9775,413776663,22.35985,114.113434,0.0,511.0,45.0,,,3176,POINT(114.113434 22.35985)
9777,413776663,22.359848,114.11339,0.0,511.0,212.1,,,3176,POINT(114.11339 22.359848)
9779,413776663,22.359797,114.113434,0.0,511.0,309.3,,,3176,POINT(114.113434 22.359797)
9782,413776663,22.359884,114.11338,0.0,511.0,211.7,,,3176,POINT(114.11338 22.359884)
9784,413776663,22.35985,114.11343,0.0,511.0,332.0,,,3176,POINT(114.11343 22.35985)
9788,413776663,22.359861,114.11337,0.0,511.0,314.5,,,3176,POINT(114.11337 22.359861)
9790,413776663,22.359852,114.11335,0.0,511.0,334.6,,,3176,POINT(114.11335 22.359852)
9791,413776663,22.35984,114.11342,0.0,511.0,212.1,,,3176,POINT(114.11342 22.35984)
9799,413776663,22.35981,114.11339,0.0,511.0,66.2,,,3176,POINT(114.11339 22.35981)
9800,413845736,22.353,114.11557,0.8,316.0,311.7,0.0,,3176,POINT(114.11557 22.353)
9801,413845736,22.352839,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352839)
9802,413845736,22.352848,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.352848)
9803,413845736,22.352642,114.11581,0.0,227.0,217.4,,,3176,POINT(114.11581 22.352642)
9804,413845736,22.352844,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352844)
9805,413845736,22.352835,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352835)
9806,413845736,22.352896,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.352896)
9807,413845736,22.352854,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352854)
9808,413845736,22.352934,114.11579,0.0,0.0,0.0,,,3176,POINT(114.11579 22.352934)
9809,413845736,22.35291,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.35291)
9810,413845736,22.352894,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.352894)
9811,413845736,22.352905,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352905)
9812,413845736,22.352877,114.115845,0.0,0.0,0.0,,,3176,POINT(114.115845 22.352877)
9813,413845736,22.352865,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352865)
9814,413845736,22.352894,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.352894)
9815,413845736,22.352827,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352827)
9816,413845736,22.35286,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.35286)
9817,413845736,22.352835,114.11594,0.0,189.0,189.0,,,3176,POINT(114.11594 22.352835)
9818,413845736,22.352867,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.352867)
9819,413845736,22.352848,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352848)
9820,413845736,22.35287,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.35287)
9821,413845736,22.352829,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352829)
9822,413845736,22.352936,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.352936)
9823,413845736,22.352882,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352882)
9824,413845736,22.352863,114.11579,0.0,0.0,0.0,,,3176,POINT(114.11579 22.352863)
9825,413845736,22.352861,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352861)
9827,413845736,22.352848,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352848)
9828,413845736,22.352604,114.115814,0.0,270.0,263.1,,,3176,POINT(114.115814 22.352604)
9830,413845736,22.352892,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352892)
9831,413845736,22.352869,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352869)
9833,413845736,22.352852,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352852)
9834,413845736,22.3529,114.11579,0.0,0.0,0.0,,,3176,POINT(114.11579 22.3529)
9835,413845736,22.352648,114.11582,0.0,208.0,216.2,,,3176,POINT(114.11582 22.352648)
9836,413845736,22.352867,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352867)
9837,413845736,22.35261,114.11581,0.0,215.0,215.9,,,3176,POINT(114.11581 22.35261)
9838,413845736,22.352879,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352879)
9839,413845736,22.352837,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352837)
9840,413845736,22.352863,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352863)
9842,413845736,22.352848,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352848)
9843,413845736,22.352623,114.11584,0.0,359.0,359.3,,,3176,POINT(114.11584 22.352623)
9844,413845736,22.352663,114.11584,0.0,23.0,28.7,,,3176,POINT(114.11584 22.352663)
9845,413845736,22.35286,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.35286)
9846,413845736,22.35263,114.11581,0.0,252.0,103.6,,,3176,POINT(114.11581 22.35263)
9847,413845736,22.35264,114.11582,0.0,44.0,306.3,,,3176,POINT(114.11582 22.35264)
9849,413845736,22.352882,114.11586,0.0,272.0,272.4,,,3176,POINT(114.11586 22.352882)
9850,413845736,22.352861,114.11585,0.0,140.0,140.3,,,3176,POINT(114.11585 22.352861)
9851,413845736,22.352629,114.1158,0.0,82.0,82.5,,,3176,POINT(114.1158 22.352629)
9852,413845736,22.352652,114.11578,0.0,82.0,82.5,,,3176,POINT(114.11578 22.352652)
9853,413845736,22.352621,114.11582,0.0,82.0,82.5,,,3176,POINT(114.11582 22.352621)
9854,413845736,22.352633,114.11578,0.0,144.0,126.8,,,3176,POINT(114.11578 22.352633)
9855,413845736,22.352829,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352829)
9856,413845736,22.352642,114.11579,0.0,145.0,173.7,,,3176,POINT(114.11579 22.352642)
9857,413845736,22.352615,114.11578,0.0,179.0,43.4,,,3176,POINT(114.11578 22.352615)
9858,413845736,22.352648,114.11586,0.0,266.0,211.1,,,3176,POINT(114.11586 22.352648)
9859,413845736,22.352594,114.11579,0.0,184.0,184.5,,,3176,POINT(114.11579 22.352594)
9860,413845736,22.352617,114.11583,0.0,133.0,133.5,,,3176,POINT(114.11583 22.352617)
9861,413845736,22.352636,114.11582,0.0,192.0,351.5,,,3176,POINT(114.11582 22.352636)
9862,413845736,22.35262,114.11581,0.0,4.0,4.3,,,3176,POINT(114.11581 22.35262)
9863,413845736,22.35284,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.35284)
9864,413845736,22.352657,114.115814,0.0,166.0,166.5,,,3176,POINT(114.115814 22.352657)
9865,413845736,22.352592,114.11581,0.0,93.0,195.2,,,3176,POINT(114.11581 22.352592)
9866,413845736,22.352602,114.11578,0.0,151.0,106.9,,,3176,POINT(114.11578 22.352602)
9867,413845736,22.352863,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.352863)
9870,413845736,22.352638,114.1158,0.0,114.0,114.5,,,3176,POINT(114.1158 22.352638)
9871,413845736,22.35289,114.11587,0.0,272.0,272.4,,,3176,POINT(114.11587 22.35289)
9872,413845736,22.352861,114.11584,0.0,140.0,140.3,,,3176,POINT(114.11584 22.352861)
9874,413845736,22.352858,114.11586,0.0,272.0,272.4,,,3176,POINT(114.11586 22.352858)
9875,413845736,22.352646,114.11579,0.0,82.0,82.5,,,3176,POINT(114.11579 22.352646)
9876,413845736,22.352592,114.115845,0.0,289.0,289.3,,,3176,POINT(114.115845 22.352592)
9877,413845736,22.352606,114.11585,0.0,84.0,84.5,,,3176,POINT(114.11585 22.352606)
9878,413845736,22.352644,114.1158,0.0,82.0,82.5,,,3176,POINT(114.1158 22.352644)
9879,413845736,22.352835,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352835)
9880,413845736,22.352606,114.11581,0.0,66.0,19.6,,,3176,POINT(114.11581 22.352606)
9882,413845736,22.352623,114.11582,0.0,15.0,15.1,,,3176,POINT(114.11582 22.352623)
9883,413845736,22.352858,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352858)
9885,413845736,22.352596,114.11582,0.0,33.0,33.8,,,3176,POINT(114.11582 22.352596)
9886,413845736,22.352604,114.11582,0.0,193.0,179.2,,,3176,POINT(114.11582 22.352604)
9887,413845736,22.352856,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.352856)
9888,413845736,22.352621,114.1158,0.0,20.0,20.1,,,3176,POINT(114.1158 22.352621)
9889,413845736,22.352854,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352854)
9891,413845736,22.352638,114.11579,0.0,82.0,82.5,,,3176,POINT(114.11579 22.352638)
9893,413845736,22.35285,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.35285)
9894,413845736,22.352608,114.11581,0.0,203.0,203.4,,,3176,POINT(114.11581 22.352608)
9895,413845736,22.35288,114.11582,0.0,140.0,140.3,,,3176,POINT(114.11582 22.35288)
9897,413845736,22.352682,114.11581,0.0,82.0,82.5,,,3176,POINT(114.11581 22.352682)
9898,413845736,22.35261,114.1158,0.0,253.0,278.5,,,3176,POINT(114.1158 22.35261)
9899,413845736,22.35264,114.115814,0.0,82.0,82.5,,,3176,POINT(114.115814 22.35264)
9900,413845736,22.352842,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352842)
9901,413845736,22.352886,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352886)
9902,413845736,22.352903,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352903)
9904,413845736,22.35263,114.115776,0.0,77.0,77.4,,,3176,POINT(114.115776 22.35263)
9905,413845736,22.352646,114.11584,0.0,77.0,77.4,,,3176,POINT(114.11584 22.352646)
9906,413845736,22.352877,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352877)
9908,413845736,22.352846,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352846)
9909,413845736,22.352615,114.11582,0.0,196.0,135.7,,,3176,POINT(114.11582 22.352615)
9910,413845736,22.35285,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.35285)
9911,413845736,22.352627,114.11581,0.0,82.0,82.5,,,3176,POINT(114.11581 22.352627)
9912,413845736,22.352634,114.11582,0.0,318.0,312.4,,,3176,POINT(114.11582 22.352634)
9913,413845736,22.352844,114.11583,0.0,140.0,140.3,,,3176,POINT(114.11583 22.352844)
9914,413845736,22.352879,114.11585,0.0,272.0,272.4,,,3176,POINT(114.11585 22.352879)
9915,413845736,22.352638,114.11581,0.0,82.0,82.5,,,3176,POINT(114.11581 22.352638)
9916,413845736,22.352646,114.115845,0.0,48.0,48.1,,,3176,POINT(114.115845 22.352646)
9917,413845736,22.352867,114.115845,0.0,0.0,0.0,,,3176,POINT(114.115845 22.352867)
9918,413845736,22.352604,114.1158,0.0,82.0,82.5,,,3176,POINT(114.1158 22.352604)
9919,413845736,22.352592,114.11579,0.0,82.0,82.5,,,3176,POINT(114.11579 22.352592)
9921,413845736,22.352613,114.11584,0.0,161.0,161.0,,,3176,POINT(114.11584 22.352613)
9923,413845736,22.352646,114.1158,0.0,77.0,77.4,,,3176,POINT(114.1158 22.352646)
9924,413845736,22.352644,114.11578,0.0,349.0,349.6,,,3176,POINT(114.11578 22.352644)
9925,413845736,22.352808,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352808)
9926,413845736,22.352892,114.11584,0.0,164.0,164.0,,,3176,POINT(114.11584 22.352892)
9927,413845736,22.352884,114.115845,0.0,44.0,179.2,,,3176,POINT(114.115845 22.352884)
9929,413845736,22.352858,114.11584,0.0,140.0,140.3,,,3176,POINT(114.11584 22.352858)
9930,413845736,22.352646,114.115776,0.0,162.0,221.1,,,3176,POINT(114.115776 22.352646)
9931,413845736,22.352633,114.115814,0.0,82.0,82.5,,,3176,POINT(114.115814 22.352633)
9932,413845736,22.352644,114.11577,0.0,15.0,2.2,,,3176,POINT(114.11577 22.352644)
9934,413845736,22.35284,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.35284)
9935,413845736,22.352837,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352837)
9936,413845736,22.35262,114.115814,0.0,7.0,7.2,,,3176,POINT(114.115814 22.35262)
9937,413845736,22.35262,114.1158,0.0,82.0,82.5,,,3176,POINT(114.1158 22.35262)
9938,413845736,22.352861,114.11586,0.0,140.0,140.3,,,3176,POINT(114.11586 22.352861)
9939,413845736,22.352865,114.115845,0.0,140.0,140.3,,,3176,POINT(114.115845 22.352865)
9941,413845736,22.352612,114.115845,0.0,91.0,298.4,,,3176,POINT(114.115845 22.352612)
9942,413845736,22.352633,114.11582,0.0,82.0,82.5,,,3176,POINT(114.11582 22.352633)
9943,413845736,22.352852,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352852)
9944,413845736,22.352715,114.11579,0.0,49.0,136.4,,,3176,POINT(114.11579 22.352715)
9945,413845736,22.352858,114.115845,0.0,0.0,0.0,,,3176,POINT(114.115845 22.352858)
9946,413845736,22.352844,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352844)
9947,413845736,22.352821,114.11566,0.0,0.0,0.0,,,3176,POINT(114.11566 22.352821)
9948,413845736,22.352869,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.352869)
9949,413845736,22.352884,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352884)
9950,413845736,22.35301,114.11577,0.0,0.0,0.0,,,3176,POINT(114.11577 22.35301)
9952,413845736,22.352892,114.11587,0.0,0.0,0.0,,,3176,POINT(114.11587 22.352892)
9953,413845736,22.352827,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352827)
9954,413845736,22.352856,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.352856)
9956,413845736,22.352846,114.115814,0.0,140.0,140.3,,,3176,POINT(114.115814 22.352846)
9957,413845736,22.352655,114.11581,0.0,82.0,82.5,,,3176,POINT(114.11581 22.352655)
9958,413845736,22.352646,114.11582,0.0,227.0,321.1,,,3176,POINT(114.11582 22.352646)
9959,413845736,22.352867,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352867)
9960,413845736,22.352884,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352884)
9961,413845736,22.352976,114.115746,0.0,0.0,0.0,,,3176,POINT(114.115746 22.352976)
9963,413845736,22.352821,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352821)
9964,413845736,22.352865,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.352865)
9966,413845736,22.35285,114.11579,0.0,0.0,0.0,,,3176,POINT(114.11579 22.35285)
9967,413845736,22.35286,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.35286)
9968,413845736,22.352636,114.115814,0.0,112.0,112.0,,,3176,POINT(114.115814 22.352636)
9969,413845736,22.352852,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352852)
9971,413845736,22.352856,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352856)
9974,413845736,22.352646,114.115814,0.0,224.0,224.3,,,3176,POINT(114.115814 22.352646)
9975,413845736,22.352854,114.11579,0.0,0.0,0.0,,,3176,POINT(114.11579 22.352854)
9977,413845736,22.35289,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.35289)
9979,413845736,22.352913,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352913)
9980,413845736,22.352863,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352863)
9983,413845736,22.352869,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352869)
9984,413845736,22.352844,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.352844)
9986,413845736,22.352842,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352842)
9987,413845736,22.352636,114.11578,0.0,243.0,243.6,,,3176,POINT(114.11578 22.352636)
9989,413845736,22.352879,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352879)
9990,413845736,22.352833,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.352833)
9991,413845736,22.352627,114.11579,0.0,12.0,12.4,,,3176,POINT(114.11579 22.352627)
9992,413845736,22.352629,114.11582,0.0,106.0,212.7,,,3176,POINT(114.11582 22.352629)
9993,413845736,22.352652,114.11582,0.0,31.0,50.3,,,3176,POINT(114.11582 22.352652)
9994,413845736,22.352873,114.115845,0.0,0.0,0.0,,,3176,POINT(114.115845 22.352873)
9995,413845736,22.352863,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352863)
9997,413845736,22.352867,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352867)
9999,413845736,22.352606,114.115814,0.0,354.0,18.4,,,3176,POINT(114.115814 22.352606)
10000,413845736,22.352833,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352833)
10001,413845736,22.35287,114.11579,0.0,0.0,0.0,,,3176,POINT(114.11579 22.35287)
10002,413845736,22.352865,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352865)
10005,413845736,22.35287,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.35287)
10006,413845736,22.352613,114.1158,0.0,186.0,202.6,,,3176,POINT(114.1158 22.352613)
10007,413845736,22.352654,114.1158,0.0,147.0,147.2,,,3176,POINT(114.1158 22.352654)
10008,413845736,22.352644,114.11582,0.0,138.0,333.9,,,3176,POINT(114.11582 22.352644)
10010,413845736,22.352665,114.11586,0.0,345.0,345.8,,,3176,POINT(114.11586 22.352665)
10011,413845736,22.35284,114.11582,0.0,0.0,0.0,,,3176,POINT(114.11582 22.35284)
10012,413845736,22.35285,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.35285)
10014,413845736,22.352886,114.11578,0.0,0.0,0.0,,,3176,POINT(114.11578 22.352886)
10016,413845736,22.352856,114.11593,0.0,142.0,149.1,,,3176,POINT(114.11593 22.352856)
10017,413845736,22.35283,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.35283)
10018,413845736,22.352858,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352858)
10020,413845736,22.352602,114.11582,0.0,194.0,194.9,,,3176,POINT(114.11582 22.352602)
10022,413845736,22.352612,114.11583,0.0,308.0,308.8,,,3176,POINT(114.11583 22.352612)
10023,413845736,22.352654,114.115814,0.0,305.0,338.0,,,3176,POINT(114.115814 22.352654)
10024,413845736,22.35261,114.11578,0.0,3.0,71.1,,,3176,POINT(114.11578 22.35261)
10025,413845736,22.352598,114.11581,0.0,347.0,347.6,,,3176,POINT(114.11581 22.352598)
10028,413845736,22.352606,114.11582,0.0,119.0,170.4,,,3176,POINT(114.11582 22.352606)
10029,413845736,22.352648,114.115814,0.0,4.0,8.2,,,3176,POINT(114.115814 22.352648)
10031,413845736,22.352852,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.352852)
10032,413845736,22.352642,114.11584,0.0,87.0,87.6,,,3176,POINT(114.11584 22.352642)
10033,413845736,22.352846,114.11581,0.0,0.0,0.0,,,3176,POINT(114.11581 22.352846)
10034,413845736,22.352596,114.11581,0.0,349.0,349.4,,,3176,POINT(114.11581 22.352596)
10035,413845736,22.35288,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.35288)
10036,413845736,22.352888,114.115845,0.0,0.0,0.0,,,3176,POINT(114.115845 22.352888)
10037,413845736,22.352863,114.11592,0.0,134.0,134.1,,,3176,POINT(114.11592 22.352863)
10038,413845736,22.35283,114.115814,0.0,0.0,0.0,,,3176,POINT(114.115814 22.35283)
10039,413845736,22.352823,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.352823)
10040,413845736,22.352633,114.11581,0.0,82.0,82.5,,,3176,POINT(114.11581 22.352633)
10041,413845736,22.352877,114.11586,0.0,272.0,272.4,,,3176,POINT(114.11586 22.352877)
10042,413845736,22.352606,114.1158,0.0,82.0,82.5,,,3176,POINT(114.1158 22.352606)
10043,413845736,22.352673,114.11579,0.0,82.0,82.5,,,3176,POINT(114.11579 22.352673)
10046,413845736,22.352879,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352879)
10047,413845736,22.352873,114.11583,0.0,0.0,0.0,,,3176,POINT(114.11583 22.352873)
10048,413845736,22.35285,114.1158,0.0,0.0,0.0,,,3176,POINT(114.1158 22.35285)
10049,413845736,22.352844,114.11584,0.0,0.0,0.0,,,3176,POINT(114.11584 22.352844)
10051,413846694,22.35961,114.112656,0.9,162.0,160.0,,,3176,POINT(114.112656 22.35961)
10052,413846694,22.359425,114.112335,0.0,11.0,11.9,,,3176,POINT(114.112335 22.359425)
10053,413846694,22.35942,114.11235,0.0,11.0,11.9,,,3176,POINT(114.11235 22.35942)
10054,413846694,22.360022,114.11313,0.0,55.0,55.3,,,3176,POINT(114.11313 22.360022)
10055,413846694,22.35974,114.11266,0.0,283.0,283.7,,,3176,POINT(114.11266 22.35974)
10056,413846694,22.360008,114.11312,0.0,244.0,244.7,,,3176,POINT(114.11312 22.360008)
10057,413846694,22.36001,114.11314,0.0,302.0,302.5,,,3176,POINT(114.11314 22.36001)
10058,413846694,22.35999,114.11313,0.0,244.0,244.7,,,3176,POINT(114.11313 22.35999)
10059,413846694,22.360016,114.11313,0.0,266.0,266.8,,,3176,POINT(114.11313 22.360016)
10060,413846694,22.360016,114.11314,0.0,28.0,28.0,,,3176,POINT(114.11314 22.360016)
10061,413846694,22.359407,114.11233,0.0,292.0,292.9,,,3176,POINT(114.11233 22.359407)
10062,413846694,22.359825,114.11258,0.0,259.0,259.6,,,3176,POINT(114.11258 22.359825)
10063,413846694,22.359365,114.11232,0.0,272.0,272.8,,,3176,POINT(114.11232 22.359365)
10065,413846694,22.360014,114.11317,0.0,37.0,37.6,,,3176,POINT(114.11317 22.360014)
10067,413846694,22.359402,114.112335,0.0,11.0,11.9,,,3176,POINT(114.112335 22.359402)
10068,413846694,22.359997,114.11311,0.0,269.0,269.2,,,3176,POINT(114.11311 22.359997)
10069,413846694,22.360027,114.11312,0.0,299.0,299.3,,,3176,POINT(114.11312 22.360027)
10070,413846694,22.35987,114.11258,0.0,90.0,90.7,,,3176,POINT(114.11258 22.35987)
10071,413846694,22.35935,114.1123,0.0,6.0,6.4,,,3176,POINT(114.1123 22.35935)
10072,413846694,22.360018,114.11309,0.0,302.0,302.9,,,3176,POINT(114.11309 22.360018)
10073,413846694,22.359982,114.11314,0.0,51.0,51.3,,,3176,POINT(114.11314 22.359982)
10074,413846694,22.35987,114.11257,0.0,90.0,90.7,,,3176,POINT(114.11257 22.35987)
10075,413846694,22.360027,114.11311,0.0,298.0,298.5,,,3176,POINT(114.11311 22.360027)
10076,413846694,22.359827,114.11257,0.0,51.0,51.7,,,3176,POINT(114.11257 22.359827)
10077,413846694,22.359364,114.11231,0.0,6.0,6.4,,,3176,POINT(114.11231 22.359364)
10079,413846694,22.359457,114.11234,0.0,58.0,58.9,,,3176,POINT(114.11234 22.359457)
10080,413846694,22.359978,114.11308,0.0,230.0,230.6,,,3176,POINT(114.11308 22.359978)
10081,413846694,22.360025,114.11314,0.0,316.0,316.1,,,3176,POINT(114.11314 22.360025)
10082,413846694,22.359453,114.11236,0.0,270.0,270.5,,,3176,POINT(114.11236 22.359453)
10084,413846694,22.359858,114.11263,0.0,153.0,153.8,,,3176,POINT(114.11263 22.359858)
10085,413846694,22.359896,114.11272,0.0,24.0,24.6,,,3176,POINT(114.11272 22.359896)
10086,413846694,22.359846,114.11271,0.0,268.0,268.1,,,3176,POINT(114.11271 22.359846)
10087,413846694,22.359856,114.112625,0.0,153.0,153.8,,,3176,POINT(114.112625 22.359856)
10090,413846694,22.359879,114.11263,0.0,345.0,345.3,,,3176,POINT(114.11263 22.359879)
10093,413846694,22.359875,114.1126,0.0,321.0,321.2,,,3176,POINT(114.1126 22.359875)
10094,413846694,22.359852,114.112625,0.0,259.0,259.6,,,3176,POINT(114.112625 22.359852)
10095,413846694,22.359434,114.112335,0.0,180.0,180.2,,,3176,POINT(114.112335 22.359434)
10098,413846694,22.359835,114.11264,0.0,259.0,259.6,,,3176,POINT(114.11264 22.359835)
10100,413846694,22.359959,114.11303,0.0,335.0,335.3,,,3176,POINT(114.11303 22.359959)
10101,413846694,22.35983,114.112564,0.0,359.0,359.7,,,3176,POINT(114.112564 22.35983)
10102,413846694,22.359968,114.11301,0.0,335.0,335.3,,,3176,POINT(114.11301 22.359968)
10103,413846694,22.359848,114.11263,0.0,259.0,259.6,,,3176,POINT(114.11263 22.359848)
10104,413846694,22.359858,114.11271,0.0,268.0,268.1,,,3176,POINT(114.11271 22.359858)
10105,413846694,22.359846,114.11269,0.0,268.0,268.1,,,3176,POINT(114.11269 22.359846)
10106,413846694,22.359976,114.113014,0.0,335.0,335.3,,,3176,POINT(114.113014 22.359976)
10107,413846694,22.35988,114.1127,0.0,219.0,219.4,,,3176,POINT(114.1127 22.35988)
10109,413846694,22.35988,114.112724,0.0,219.0,219.4,,,3176,POINT(114.112724 22.35988)
10110,413846694,22.359877,114.11262,0.0,321.0,321.2,,,3176,POINT(114.11262 22.359877)
10111,413846694,22.359898,114.11272,0.0,219.0,219.4,,,3176,POINT(114.11272 22.359898)
10112,413846694,22.360006,114.113014,0.0,136.0,136.3,,,3176,POINT(114.113014 22.360006)
10113,413846694,22.359863,114.112625,0.0,83.0,83.8,,,3176,POINT(114.112625 22.359863)
10114,413846694,22.35984,114.11266,0.0,322.0,322.2,,,3176,POINT(114.11266 22.35984)
10115,413846694,22.359901,114.1127,0.0,268.0,268.1,,,3176,POINT(114.1127 22.359901)
10116,413846694,22.35985,114.1127,0.0,268.0,268.1,,,3176,POINT(114.1127 22.35985)
10117,413846694,22.35977,114.11267,0.0,283.0,283.7,,,3176,POINT(114.11267 22.35977)
10118,413846694,22.360018,114.113106,0.0,234.0,234.2,,,3176,POINT(114.113106 22.360018)
10119,413846694,22.359997,114.113106,0.0,262.0,262.3,,,3176,POINT(114.113106 22.359997)
10120,413846694,22.36002,114.113144,0.0,55.0,55.3,,,3176,POINT(114.113144 22.36002)
10121,413846694,22.359987,114.11313,0.0,316.0,316.1,,,3176,POINT(114.11313 22.359987)
10122,413846694,22.359858,114.11265,0.0,169.0,169.7,,,3176,POINT(114.11265 22.359858)
